# Ly relL2u relL2b residual steps   Ha=10.0 nu=0.1000 umax=0.005 Lx=241
17 2.28102320e-02 6.49948551e-02 8.7833e-11 25600
33 5.39096094e-03 1.59033827e-02 6.6387e-11 21000
65 1.28554233e-03 3.91622755e-03 9.7383e-11 85244
129 3.07103469e-04 9.79323529e-04 9.6244e-11 178048
