t_s,depth_m
1.609833469e-04,2.867348700e-05
1.624878642e-04,3.367348700e-05
1.639923815e-04,3.367348700e-05
1.654968987e-04,3.367348700e-05
1.670014160e-04,3.367348700e-05
1.685059333e-04,3.867348700e-05
1.700104505e-04,3.867348700e-05
1.715149678e-04,3.867348700e-05
1.730194850e-04,3.867348700e-05
1.745240023e-04,4.222005565e-05
1.760285196e-04,4.222005565e-05
1.775330368e-04,4.222005565e-05
1.790375541e-04,4.222005565e-05
1.805420713e-04,4.626982048e-05
1.820465886e-04,4.626982048e-05
1.835511059e-04,4.626982048e-05
1.850556231e-04,4.626982048e-05
1.865601404e-04,4.626982048e-05
1.880646576e-04,5.126982048e-05
1.895691749e-04,5.126982048e-05
1.910736922e-04,5.126982048e-05
1.925782094e-04,5.126982048e-05
1.940827267e-04,5.138459913e-05
1.955872440e-04,5.626982048e-05
1.970917612e-04,5.626982048e-05
1.985962785e-04,5.638459913e-05
2.001007957e-04,5.638459913e-05
2.016053130e-04,6.126982048e-05
2.031098303e-04,6.138459913e-05
2.046143475e-04,6.138459913e-05
2.061188648e-04,6.138459913e-05
2.076233820e-04,6.626982048e-05
2.091278993e-04,6.638459913e-05
2.106324166e-04,6.638459913e-05
2.121369338e-04,6.638459913e-05
2.136414511e-04,7.126982048e-05
2.151459684e-04,7.126982048e-05
2.166504856e-04,7.126982048e-05
2.181550029e-04,7.626982048e-05
2.196595201e-04,7.626982048e-05
2.211640374e-04,7.626982048e-05
2.226685547e-04,7.626982048e-05
2.241730719e-04,8.126982048e-05
2.256775892e-04,8.126982048e-05
2.271821064e-04,8.126982048e-05
2.286866237e-04,8.126982048e-05
2.301911410e-04,8.626982048e-05
2.316956582e-04,8.626982048e-05
2.332001755e-04,8.626982048e-05
2.347046927e-04,8.626982048e-05
2.362092100e-04,9.126982048e-05
2.377137273e-04,9.126982048e-05
2.392182445e-04,9.126982048e-05
2.407227618e-04,9.126982048e-05
2.422272791e-04,9.626982048e-05
2.437317963e-04,9.626982048e-05
2.452363136e-04,9.626982048e-05
2.467408308e-04,9.626982048e-05
2.482453481e-04,1.012698205e-04
2.497498654e-04,1.012698205e-04
2.512543826e-04,1.012698205e-04
2.527588999e-04,1.012698205e-04
2.542634171e-04,1.012698205e-04
2.557679344e-04,1.062698205e-04
2.572724517e-04,1.062698205e-04
2.587769689e-04,1.062698205e-04
2.602814862e-04,1.062698205e-04
2.617860034e-04,1.112698205e-04
2.632905207e-04,1.112698205e-04
2.647950380e-04,1.112698205e-04
2.662995552e-04,1.112698205e-04
2.678040725e-04,1.112698205e-04
2.693085898e-04,1.162698205e-04
2.708131070e-04,1.162698205e-04
2.723176243e-04,1.162698205e-04
2.738221415e-04,1.162698205e-04
2.753266588e-04,1.162698205e-04
2.768311761e-04,1.162698205e-04
2.783356933e-04,1.212698205e-04
2.798402106e-04,1.212698205e-04
2.813447278e-04,1.212698205e-04
2.828492451e-04,1.212698205e-04
2.843537624e-04,1.212698205e-04
2.858582796e-04,1.262698205e-04
2.873627969e-04,1.262698205e-04
2.888673141e-04,1.262698205e-04
2.903718314e-04,1.262698205e-04
2.918763487e-04,1.312698205e-04
2.933808659e-04,1.312698205e-04
2.948853832e-04,1.312698205e-04
2.963899005e-04,1.312698205e-04
2.978944177e-04,1.312698205e-04
2.993989350e-04,1.362698205e-04
3.009034522e-04,1.362698205e-04
3.024079695e-04,1.362698205e-04
3.039124868e-04,1.362698205e-04
3.054170040e-04,1.362698205e-04
3.069215213e-04,1.412698205e-04
3.084260385e-04,1.412698205e-04
3.099305558e-04,1.412698205e-04
3.114350731e-04,1.412698205e-04
3.129395903e-04,1.412698205e-04
