# 95 um / 104 W keyhole reference trace, dx = 5 um (production)
# shipped calibrated constants: eta_min=0.12 d_ignite_m=2.325613196e-05 absorb_decay_depth_m=5.485328030e-05
# grid 61x61x300  dx=5.000000000e-06 m  dt=1.504517261e-06 s  steps=1332
# ignition_time_s=5.145449033e-04
t_s,depth_m
3.294892802e-04,1.355863789e-05
3.309937975e-04,1.418349851e-05
3.324983147e-04,1.418349851e-05
3.340028320e-04,1.418349851e-05
3.355073492e-04,1.418349851e-05
3.370118665e-04,1.418349851e-05
3.385163838e-04,1.418349851e-05
3.400209010e-04,1.418349851e-05
3.415254183e-04,1.418349851e-05
3.430299356e-04,1.418349851e-05
3.445344528e-04,1.418349851e-05
3.460389701e-04,1.418349851e-05
3.475434873e-04,1.418349851e-05
3.490480046e-04,1.418349851e-05
3.505525219e-04,1.418349851e-05
3.520570391e-04,1.465863711e-05
3.535615564e-04,1.465863711e-05
3.550660736e-04,1.465863711e-05
3.565705909e-04,1.465863711e-05
3.580751082e-04,1.465863711e-05
3.595796254e-04,1.465863711e-05
3.610841427e-04,1.465863711e-05
3.625886599e-04,1.465863711e-05
3.640931772e-04,1.591304628e-05
3.655976945e-04,1.591304628e-05
3.671022117e-04,1.591304628e-05
3.686067290e-04,1.591304628e-05
3.701112463e-04,1.591304628e-05
3.716157635e-04,1.591304628e-05
3.731202808e-04,1.591304628e-05
3.746247980e-04,1.591304628e-05
3.761293153e-04,1.591304628e-05
3.776338326e-04,1.591304628e-05
3.791383498e-04,1.591304628e-05
3.806428671e-04,1.591304628e-05
3.821473843e-04,1.841304628e-05
3.836519016e-04,1.841304628e-05
3.851564189e-04,1.841304628e-05
3.866609361e-04,1.841304628e-05
3.881654534e-04,1.841304628e-05
3.896699706e-04,1.841304628e-05
3.911744879e-04,1.841304628e-05
3.926790052e-04,1.841304628e-05
3.941835224e-04,1.841304628e-05
3.956880397e-04,1.841304628e-05
3.971925570e-04,1.841304628e-05
3.986970742e-04,1.841304628e-05
4.002015915e-04,1.841304628e-05
4.017061087e-04,1.841304628e-05
4.032106260e-04,1.841304628e-05
4.047151433e-04,1.841304628e-05
4.062196605e-04,1.841304628e-05
4.077241778e-04,1.841304628e-05
4.092286950e-04,1.841304628e-05
4.107332123e-04,1.841304628e-05
4.122377296e-04,1.897002491e-05
4.137422468e-04,1.897002491e-05
4.152467641e-04,1.897002491e-05
4.167512814e-04,1.897002491e-05
4.182557986e-04,1.897002491e-05
4.197603159e-04,1.897002491e-05
4.212648331e-04,1.897002491e-05
4.227693504e-04,1.897002491e-05
4.242738677e-04,1.897002491e-05
4.257783849e-04,1.897002491e-05
4.272829022e-04,1.897002491e-05
4.287874194e-04,1.941858735e-05
4.302919367e-04,1.941858735e-05
4.317964540e-04,1.941858735e-05
4.333009712e-04,1.941858735e-05
4.348054885e-04,1.941858735e-05
4.363100057e-04,1.941858735e-05
4.378145230e-04,1.941858735e-05
4.393190403e-04,1.941858735e-05
4.408235575e-04,1.941858735e-05
4.423280748e-04,1.941858735e-05
4.438325921e-04,1.941858735e-05
4.453371093e-04,1.941858735e-05
4.468416266e-04,1.941858735e-05
4.483461438e-04,1.941858735e-05
4.498506611e-04,1.941858735e-05
4.513551784e-04,1.941858735e-05
4.528596956e-04,1.941858735e-05
4.543642129e-04,1.941858735e-05
4.558687301e-04,1.941858735e-05
4.573732474e-04,1.941858735e-05
4.588777647e-04,1.941858735e-05
4.603822819e-04,1.941858735e-05
4.618867992e-04,1.941858735e-05
4.633913164e-04,1.941858735e-05
4.648958337e-04,1.941858735e-05
4.664003510e-04,1.941858735e-05
4.679048682e-04,1.941858735e-05
4.694093855e-04,1.941858735e-05
4.709139028e-04,1.941858735e-05
4.724184200e-04,1.941858735e-05
4.739229373e-04,1.941858735e-05
4.754274545e-04,2.014753926e-05
4.769319718e-04,2.014753926e-05
4.784364891e-04,2.014753926e-05
4.799410063e-04,2.014753926e-05
4.814455236e-04,2.014753926e-05
4.829500408e-04,2.014753926e-05
4.844545581e-04,2.014753926e-05
4.859590754e-04,2.014753926e-05
4.874635926e-04,2.014753926e-05
4.889681099e-04,2.014753926e-05
4.904726271e-04,2.014753926e-05
4.919771444e-04,2.014753926e-05
4.934816617e-04,2.014753926e-05
4.949861789e-04,2.014753926e-05
4.964906962e-04,2.014753926e-05
4.979952135e-04,2.014753926e-05
4.994997307e-04,2.014753926e-05
5.010042480e-04,2.205021993e-05
5.025087652e-04,2.205021993e-05
5.040132825e-04,2.205021993e-05
5.055177998e-04,2.205021993e-05
5.070223170e-04,2.205021993e-05
5.085268343e-04,2.205021993e-05
5.100313515e-04,2.205021993e-05
5.115358688e-04,2.205021993e-05
5.130403861e-04,2.205021993e-05
5.145449033e-04,2.455021993e-05
5.160494206e-04,2.455021993e-05
5.175539379e-04,2.455021993e-05
5.190584551e-04,2.455021993e-05
5.205629724e-04,2.455021993e-05
5.220674896e-04,2.455021993e-05
5.235720069e-04,2.455021993e-05
5.250765242e-04,2.455021993e-05
5.265810414e-04,2.455021993e-05
5.280855587e-04,2.455021993e-05
5.295900759e-04,2.455021993e-05
5.310945932e-04,2.455021993e-05
5.325991105e-04,2.455021993e-05
5.341036277e-04,2.455021993e-05
5.356081450e-04,2.455021993e-05
5.371126622e-04,2.455021993e-05
5.386171795e-04,2.455021993e-05
5.401216968e-04,2.455021993e-05
5.416262140e-04,2.455021993e-05
5.431307313e-04,2.455021993e-05
5.446352486e-04,2.460848713e-05
5.461397658e-04,2.460848713e-05
5.476442831e-04,2.460848713e-05
5.491488003e-04,2.460848713e-05
5.506533176e-04,2.460848713e-05
5.521578349e-04,2.460848713e-05
5.536623521e-04,2.460848713e-05
5.551668694e-04,2.460848713e-05
5.566713866e-04,2.460848713e-05
5.581759039e-04,2.460848713e-05
5.596804212e-04,2.460848713e-05
5.611849384e-04,2.460848713e-05
5.626894557e-04,2.460848713e-05
5.641939729e-04,2.460848713e-05
5.656984902e-04,2.460848713e-05
5.672030075e-04,2.460848713e-05
5.687075247e-04,2.460848713e-05
5.702120420e-04,2.460848713e-05
5.717165593e-04,2.460848713e-05
5.732210765e-04,2.460848713e-05
5.747255938e-04,2.460848713e-05
5.762301110e-04,2.460848713e-05
5.777346283e-04,2.460848713e-05
5.792391456e-04,2.460848713e-05
5.807436628e-04,2.460848713e-05
5.822481801e-04,2.460848713e-05
5.837526973e-04,2.460848713e-05
5.852572146e-04,2.460848713e-05
5.867617319e-04,2.460848713e-05
5.882662491e-04,2.460848713e-05
5.897707664e-04,2.460848713e-05
5.912752836e-04,2.460848713e-05
5.927798009e-04,2.460848713e-05
5.942843182e-04,2.460848713e-05
5.957888354e-04,2.460848713e-05
5.972933527e-04,2.460848713e-05
5.987978700e-04,2.460848713e-05
6.003023872e-04,2.460848713e-05
6.018069045e-04,2.460848713e-05
6.033114217e-04,2.460848713e-05
6.048159390e-04,2.460848713e-05
6.063204563e-04,2.460848713e-05
6.078249735e-04,2.460848713e-05
6.093294908e-04,2.460848713e-05
6.108340080e-04,2.460848713e-05
6.123385253e-04,2.460848713e-05
6.138430426e-04,2.460848713e-05
6.153475598e-04,2.460848713e-05
6.168520771e-04,2.460848713e-05
6.183565944e-04,2.460848713e-05
6.198611116e-04,2.460848713e-05
6.213656289e-04,2.460848713e-05
6.228701461e-04,2.460848713e-05
6.243746634e-04,2.460848713e-05
6.258791807e-04,2.460848713e-05
6.273836979e-04,2.460848713e-05
6.288882152e-04,2.460848713e-05
6.303927324e-04,2.460848713e-05
6.318972497e-04,2.584010740e-05
6.334017670e-04,2.584010740e-05
6.349062842e-04,2.584010740e-05
6.364108015e-04,2.584010740e-05
6.379153187e-04,2.834010740e-05
6.394198360e-04,2.834010740e-05
6.409243533e-04,3.084010740e-05
6.424288705e-04,3.084010740e-05
6.439333878e-04,3.084010740e-05
6.454379051e-04,3.334010740e-05
6.469424223e-04,3.334010740e-05
6.484469396e-04,3.584010740e-05
6.499514568e-04,3.584010740e-05
6.514559741e-04,3.584010740e-05
6.529604914e-04,3.834010740e-05
6.544650086e-04,3.834010740e-05
6.559695259e-04,3.834010740e-05
6.574740431e-04,4.084010740e-05
6.589785604e-04,4.084010740e-05
6.604830777e-04,4.084010740e-05
6.619875949e-04,4.084010740e-05
6.634921122e-04,4.334010740e-05
6.649966294e-04,4.334010740e-05
6.665011467e-04,4.334010740e-05
6.680056640e-04,4.334010740e-05
6.695101812e-04,4.584010740e-05
6.710146985e-04,4.584010740e-05
6.725192158e-04,4.584010740e-05
6.740237330e-04,4.584010740e-05
6.755282503e-04,4.834010740e-05
6.770327675e-04,4.834010740e-05
6.785372848e-04,4.834010740e-05
6.800418021e-04,4.834010740e-05
6.815463193e-04,4.834010740e-05
6.830508366e-04,4.834010740e-05
6.845553538e-04,5.084010740e-05
6.860598711e-04,5.084010740e-05
6.875643884e-04,5.084010740e-05
6.890689056e-04,5.084010740e-05
6.905734229e-04,5.084010740e-05
6.920779401e-04,5.334010740e-05
6.935824574e-04,5.334010740e-05
6.950869747e-04,5.334010740e-05
6.965914919e-04,5.334010740e-05
6.980960092e-04,5.334010740e-05
6.996005265e-04,5.334010740e-05
7.011050437e-04,5.334010740e-05
7.026095610e-04,5.584010740e-05
7.041140782e-04,5.584010740e-05
7.056185955e-04,5.584010740e-05
7.071231128e-04,5.584010740e-05
7.086276300e-04,5.584010740e-05
7.101321473e-04,5.834010740e-05
7.116366645e-04,5.834010740e-05
7.131411818e-04,5.834010740e-05
7.146456991e-04,5.834010740e-05
7.161502163e-04,5.834010740e-05
7.176547336e-04,5.834010740e-05
7.191592509e-04,5.834010740e-05
